179,CONFIRMED,46.685802400000,2.74000,513.0,16.41
180,CONFIRMED,118.378379000000,3.46000,376.0,4.75
181,CONFIRMED,10.304004970000,1.85000,849.0,122.98
183,CONFIRMED,8.990888710000,2.31000,939.0,183.99
184,CONFIRMED,2.403643296000,0.99000,1459.0,1071.38
193,CONFIRMED,10.742427660000,3.15000,1023.0,259.20
194,CONFIRMED,15.274382290000,2.28000,910.0,162.22
195,CONFIRMED,7.106943850000,1.93000,1174.0,449.39
198,CONFIRMED,5.968717469000,2.78000,1184.0,465.23
199,CONFIRMED,13.071489000000,1.85000,912.0,163.73
200,CONFIRMED,13.722371040000,2.28000,746.0,73.16
201,CONFIRMED,242.467120000000,1.74000,286.0,1.59
213,CONFIRMED,2.684328485000,12.43000,1291.0,655.98
218,CONFIRMED,3.797018335000,9.94000,972.0,211.29
225,CONFIRMED,10.290993755000,9.83000,884.0,144.34
228,CONFIRMED,3.217518593000,11.68000,1200.0,489.84
229,CONFIRMED,1.855557540000,10.24000,1436.0,1004.89
234,CONFIRMED,7.340714746000,14.41000,1155.0,421.03
236,CONFIRMED,1.720861324000,12.53000,1681.0,1887.96
237,CONFIRMED,1.485710952000,14.80000,1561.0,1404.81
238,CONFIRMED,3.246732651000,12.71000,1460.0,1072.70
240,CONFIRMED,5.334083460000,7.93000,1149.0,412.27
242,CONFIRMED,50.790346190000,9.16000,580.0,26.80
243,CONFIRMED,18.795900480000,6.04000,808.0,100.91
248,CONFIRMED,3.311864499000,9.13000,1158.0,424.48
250,CONFIRMED,20.172023866000,7.19000,619.0,34.80
251,CONFIRMED,7.518494790000,1.67000,861.0,129.65
252,CONFIRMED,3.905081985000,13.14000,1046.0,282.59
255,CONFIRMED,2.422084448000,3.60000,1214.0,513.44
256,CONFIRMED,4.125120930000,0.90000,1017.0,252.62
259,CONFIRMED,6.312503728000,2.06000,576.0,26.01
260,CONFIRMED,12.794550620000,1.64000,455.0,10.15
261,CONFIRMED,3.177414418000,2.47000,1008.0,244.18
262,CONFIRMED,41.008118300000,2.69000,430.0,8.08
270,CONFIRMED,12.465995556000,4.66000,804.0,98.96
271,CONFIRMED,5.766166580000,1.84000,1040.0,276.44
272,CONFIRMED,21.587887500000,1.52000,670.0,47.58
273,CONFIRMED,37.996398100000,1.93000,555.0,22.39
274,CONFIRMED,56.258788500000,1.81000,487.0,13.27
280,CONFIRMED,17.232316860000,2.51000,774.0,85.06
281,CONFIRMED,26.695165900000,1.31000,669.0,47.48
286,CONFIRMED,13.821393060000,2.20000,584.0,27.50
287,CONFIRMED,30.950760800000,1.26000,446.0,9.38
288,CONFIRMED,3.410454240000,0.80000,931.0,177.77
291,CONFIRMED,12.720374354000,4.51000,941.0,185.61
292,CONFIRMED,6.238534771000,2.64000,1193.0,479.56
293,CONFIRMED,39.792237920000,1.88000,456.0,10.21
294,CONFIRMED,21.301991090000,0.71000,562.0,23.50
295,CONFIRMED,13.366930900000,0.27000,656.0,43.71
296,CONFIRMED,51.206903030000,,,
297,CONFIRMED,5.398753927000,2.29000,1146.0,407.74
298,CONFIRMED,9.605038670000,0.92000,946.0,189.30
300,CONFIRMED,7.203850636000,2.23000,493.0,13.94
301,CONFIRMED,10.912748070000,2.63000,429.0,8.03
302,CONFIRMED,2.576569689000,1.54000,694.0,54.85
303,CONFIRMED,18.596043100000,1.30000,359.0,3.94
305,CONFIRMED,12.282999719000,2.89000,427.0,7.87
306,CONFIRMED,17.251200110000,2.82000,381.0,5.00
307,CONFIRMED,3.543917895000,1.23000,646.0,41.25
308,CONFIRMED,46.827714000000,2.11000,273.0,1.32
309,CONFIRMED,4.164383815000,2.71000,596.0,29.90
310,CONFIRMED,5.774422090000,0.85000,535.0,19.38
314,CONFIRMED,2.455240620000,11.03000,730.0,67.18
321,CONFIRMED,10.495677520000,1.54000,1017.0,253.10
322,CONFIRMED,100.282869300000,2.47000,479.0,12.48
323,CONFIRMED,21.869676170000,1.56000,796.0,95.05
324,CONFIRMED,16.238467767000,2.27000,682.0,51.06
325,CONFIRMED,7.812858400000,1.54000,1198.0,487.11
326,CONFIRMED,9.376643250000,1.82000,1127.0,381.61
335,CONFIRMED,12.582279900000,1.57000,923.0,171.32
336,CONFIRMED,33.672769620000,1.89000,665.0,46.12
337,CONFIRMED,48.630389760000,2.54000,593.0,29.33
338,CONFIRMED,29.393269820000,2.42000,702.0,57.38
339,CONFIRMED,14.435943970000,1.46000,890.0,148.23
